[combat] time=0.314 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[action] time=0.505 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.506 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.517 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[spell-sweep] time=0.557 character=Test class=1 spell=8326 name=Ghost school=PHYSICAL castType=CAST result=SMSG_SPELL_GO animation=none effect=Spells\Ghost_state.mdx targetType=SERVER gcdReady=True cooldownReady=True resourceType=MANA resourceBefore=0 resourceCost=0 resolved=0x0000000000000000 sent=True
[combat] time=0.578 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.578 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[spell-sweep] time=0.581 character=Test class=1 spell=836 name=LOGINEFFECT school=PHYSICAL castType=CAST result=SMSG_SPELL_GO animation=none effect=Particles\LoginFX.mdl targetType=SERVER gcdReady=True cooldownReady=True resourceType=MANA resourceBefore=0 resourceCost=0 resolved=0x0000000000000000 sent=True
[portrait] time=2.942 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42355 rgb=0..255 alpha=202..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=3.498 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=3.498 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=3.544 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=3.544 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=3.570 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=18;hex=00000000070000002E6C6576656C20363000
[combat] time=3.570 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.level_60
[combat] time=3.591 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=01010000000000000000D6F39804CDD70BC6357E04C3F90FA742645D883F0F000000
[combat] time=3.599 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=1.06535;movementTime=77132758;flags=0x00000000
[combat] time=3.599 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=0100000000000000000000000F0E0000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383934392E39353031393520593A202D3133322E343932393936205A3A2038332E353239353236204F7269656E746174696F6E3A20312E3036353335300000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C335D20496E7374616E636549443A20300000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034332E3635323233330000
[combat] time=3.692 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038332E35333038333820466C6F6F725A3A2038332E353330383338204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8949.950195_Y:_-132.492996_Z:_83.529526_Orientation:_1.065350
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,3]_InstanceID:_0
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_43.652233
[combat] time=3.694 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_83.530838_FloorZ:_83.530838_Have_height_data_(Map:_1_VMap:_1)
[combat] time=4.581 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=27;hex=00000000070000002E6C6561726E20616C6C5F6D79636C61737300
[combat] time=4.581 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.learn_all_myclass
[combat] time=4.713 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=52;hex=0A00000000000000000000000022000000596F75206C6561726E656420616C6C207370656C6C7320666F7220636C6173732E0000
[combat] time=4.713 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000596F75206C6561726E656420616C6C2074616C656E747320666F7220636C6173732E0000
[combat] time=4.714 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_learned_all_spells_for_class.
[spell-sweep] time=4.714 character=Test class=1 spell=23695 name=Improved_Hamstring school=PHYSICAL castType=CAST result=SPELL_FAILED_DONT_REPORT animation=Stand effect=NO_VISUAL targetType=SERVER gcdReady=True cooldownReady=True resourceType=MANA resourceBefore=0 resourceCost=0 resolved=0x0000000000000000 sent=True
[combat] time=4.715 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_learned_all_talents_for_class.
[combat] time=5.588 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=28;hex=00000000070000002E6C6561726E20616C6C5F6D797370656C6C7300
[combat] time=5.588 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.learn_all_myspells
[combat] time=5.725 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=52;hex=0A00000000000000000000000022000000596F75206C6561726E656420616C6C207370656C6C7320666F7220636C6173732E0000
[combat] time=5.725 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_learned_all_spells_for_class.
[combat] time=6.592 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=29;hex=00000000070000002E6C6561726E20616C6C5F6D7974616C656E747300
[combat] time=6.592 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.learn_all_mytalents
[combat] time=6.672 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000596F75206C6561726E656420616C6C2074616C656E747320666F7220636C6173732E0000
[combat] time=6.676 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_learned_all_talents_for_class.
[combat] time=7.598 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=24;hex=00000000070000002E636F6F6C646F776E20636C65617200
[combat] time=7.598 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.cooldown_clear
[combat] time=7.700 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=87;hex=0A00000000000000000000000045000000416C6C207370656C6C20636F6F6C646F776E732072656D6F76656420666F72207C6366666666666666667C48706C617965723A546573747C685B546573745D7C687C722E0000
[combat] time=7.703 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=All_spell_cooldowns_removed_for_|cffffffff|Hplayer:Test|h[Test]|h|r.
[anim] time=8.256 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.256 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.256 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.259 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.259 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.259 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.262 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.263 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.263 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.263 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.266 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.266 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.267 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.267 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.270 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.270 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.270 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.273 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.273 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.274 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.274 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.277 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.277 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.277 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.277 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.278 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.278 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.278 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.278 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.278 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.278 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.281 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.281 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.282 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.282 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.285 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.285 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.286 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.286 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.289 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.289 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.289 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.289 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.290 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.290 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.290 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.290 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.290 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.290 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.293 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.293 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.293 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.293 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.293 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.293 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.294 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.294 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.294 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.294 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.297 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.297 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.297 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.300 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.300 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.301 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.301 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.304 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.305 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.305 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.305 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.305 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.305 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.308 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.308 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.309 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.309 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.312 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.312 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.313 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.313 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.316 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.316 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.316 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.316 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.316 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.316 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.316 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.317 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.317 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.317 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.319 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.320 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.320 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.323 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.323 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.324 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.324 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.327 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.327 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.328 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.328 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.331 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.331 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.331 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.331 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.332 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.332 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.332 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.332 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.332 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.332 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.335 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.335 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.335 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.338 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.339 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.339 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.339 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.339 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.339 unit=creature:447 track=0 requested=4 played=4 kind=Exact
