[combat] time=0.422 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.425 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.425 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[combat] time=0.427 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.765 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.767 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.768 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.948 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.948 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=4.397 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42355 rgb=0..255 alpha=202..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=4.965 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=4.965 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=4.989 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=4.989 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[combat] time=5.063 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=01010000000000000000BD14DF01CDD70BC6357E04C3F90FA74276BE2F4010000000
[combat] time=5.063 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=33;hex=0A0000000000000000000000000F000000474D206D6F6465206973204F46460000
[combat] time=5.063 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=15;hex=474D206D6F6465206973204F464600
[combat] time=5.064 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=2.7459998;movementTime=31397053;flags=0x00000000
[combat] time=5.065 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=010000000000000000000000C8130000
[combat] time=5.065 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_OFF
[combat] time=5.065 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_OFF
[combat] time=5.499 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=12;hex=00000000070000002E676D00
[combat] time=5.500 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm
[combat] time=5.576 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=15;hex=474D206D6F6465206973204F464600
[combat] time=5.581 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_OFF
[combat] time=6.011 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=18;hex=00000000070000002E6469736D6F756E7400
[combat] time=6.011 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.dismount
[combat] time=6.091 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=61;hex=0A0000000000000000000000002B000000596F7520617265206E6F74206D6F756E74656420736F20796F752063616E2774206469736D6F756E742E0000
[combat] time=6.094 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_not_mounted_so_you_can't_dismount.
[combat] time=6.522 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=25;hex=00000000070000002E636F6D62617473746F70205445535400
[combat] time=6.522 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.combatstop_TEST
[combat] time=7.035 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=25;hex=00000000070000002E6E706320737061776E20616464203600
[combat] time=7.035 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_add_6
[combat] time=7.152 event=SpawnObserved cause=post-command-entity-delta target=0xF13000000604A28F detail=entry=6;distance=0;within3=true;position=-8949.95|-132.493|83.529526
[portrait] time=7.169 subject=Target outcome=Ready camera=Authored authoredRetried=False subjectPx=46779 rgb=0..255 alpha=128..255 pieces=-1 displayId=10913 bindPoseHeight=1.1373 eyeHeight=0.0000 distance=0.0000 fovyDeg=39.2823 near=0.1556
[combat] time=7.182 event=TraceStart cause=operator target=0x0000000000000000 detail=server-authoritative_swing_timing;_client_range/arc_gates_absent
[combat] time=7.191 event=SocketFlush cause=post-encryption-socket-write target=0x0000000000000000 detail=opcode=0x0095;bytes=19;sha256=530e593fa1c115c94f59fd49a3a416b987716f0d76ff24c9d7419d07f33cd83f;flushed=true;hex=05A3EB0CAC1900000000070000002E67707300
[combat] time=7.191 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=7.191 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=7.198 event=AttackPrecondition cause=live-send-path target=0xF13000000604A28F detail=player=0x0000000000000001;position=-8949.95|-132.493|83.529526;gmMode=false;gmSource=server-response;present=true;visible=true;alive=true;health=100;maxHealth=100;unitFlags=0x00000000;dynamicFlags=0x00000000;faction=25;entry=6;distance=0;targetPosition=-8949.95|-132.493|83.529526
[combat] time=7.198 event=AttackPreconditionGatePass cause=devtools-pre-send-gate target=0xF13000000604A28F detail=packetConstructed=true;epsilon=distanceSquared<=1e-6;reasons=none
[combat] time=7.199 event=SocketFlush cause=post-encryption-socket-write target=0x0000000000000000 detail=opcode=0x0141;bytes=14;sha256=1654b77ff91a6e47b4f3b402c46ad0373eb423875b24f4d709fed06f0507a24e;flushed=true;hex=92E386E4B7428FA20406000030F1
[combat] time=7.199 event=AttackSwingSend cause=network-session-send target=0xF13000000604A28F detail=CMSG_ATTACKSWING
[combat] time=7.199 event=IntentOn cause=user-start target=0xF13000000604A28F detail=local_attack_latch_edge
[combat] time=7.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=7.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=7.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383934392E39353031393520593A202D3133322E343932393936205A3A2038332E353239353236204F7269656E746174696F6E3A20322E3734363030300000
[combat] time=7.317 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C335D20496E7374616E636549443A20300000
[combat] time=7.317 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034332E3635323233330000
[combat] time=7.317 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038332E35333038333820466C6F6F725A3A2038332E353330383338204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8949.950195_Y:_-132.492996_Z:_83.529526_Orientation:_2.746000
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,3]_InstanceID:_0
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_43.652233
[combat] time=7.322 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_83.530838_FloorZ:_83.530838_Have_height_data_(Map:_1_VMap:_1)
[combat] time=7.427 event=AttackStopSend cause=network-session-send target=0x0000000000000000 detail=CMSG_ATTACKSTOP
[combat] time=7.427 event=IntentOff cause=user-cancel target=0xF13000000604A28F detail=local_attack_latch_edge
[combat] time=7.439 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=15;hex=00000000070000002E676D206F6E00
[combat] time=7.439 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_on
[combat] time=7.520 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=32;hex=0A0000000000000000000000000E000000474D206D6F6465206973204F4E0000
[combat] time=7.520 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=7.521 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=7.521 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[anim] time=7.917 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.917 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.917 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.922 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.923 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.923 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.923 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.924 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.929 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.930 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.930 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.930 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.930 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.930 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.931 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.931 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.931 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.931 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.937 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.937 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.938 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.938 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.938 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.944 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.944 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.944 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.944 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.945 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.945 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.945 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.945 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.945 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.945 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=7.948 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6E706320737061776E2064656C65746500
[combat] time=7.948 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_delete
[anim] time=7.951 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.952 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.952 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.952 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.952 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.952 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.953 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.953 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.953 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.953 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.959 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.959 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.959 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.959 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.960 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.960 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.960 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.960 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.960 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.960 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.965 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.965 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.966 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.966 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.966 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.966 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.966 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.966 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.966 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.967 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.973 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.973 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.973 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.973 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.973 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.974 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.974 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.974 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.974 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.974 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.981 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.981 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.981 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.981 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.981 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.981 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.982 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.982 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.982 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.982 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.988 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.989 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.990 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.990 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.990 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=7.996 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=7.996 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.996 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.996 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.996 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.996 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=7.997 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=7.997 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=7.997 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=7.997 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.003 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.004 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.004 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.004 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.005 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.005 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.005 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.005 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.012 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.012 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.012 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.012 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.013 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.013 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.013 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.013 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.013 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.013 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.019 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.019 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.020 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.020 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.020 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.020 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.020 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.020 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.020 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.020 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=8.025 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=35;hex=0A0000000000000000000000001100000043726561747572652052656D6F7665640000
[anim] time=8.026 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.026 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.027 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.027 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.027 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.027 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.028 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.028 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.028 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.028 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=8.029 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Creature_Removed
[anim] time=8.033 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.033 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.034 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.034 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.034 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.034 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.035 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.035 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.035 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.035 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.041 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.041 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.042 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.042 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.042 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.042 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.042 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.042 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.042 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.042 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.047 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.047 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.047 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.047 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.048 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.048 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.048 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.048 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.048 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.048 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.054 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.054 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.055 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.055 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.055 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.055 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.055 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.055 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=8.055 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=8.055 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=8.060 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=8.061 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=8.061 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=8.061 unit=creature:447 track=0 requested=0 played=0 kind=Exact
